title,author,score,num_reviewers,main genre,middle genre,subclass,introduction,review 
EBS 만점왕 초등 5-2 전과목 단원평가 2019,EBS교육방송 편집부,0.0점, 0,학습/참고서,초등학교,초등5학년,"- 독자대상 : 초등 5-2 학습자- 구성 및 특징 :① 핵심 내용 정리② 단원평가 수록③ 서술형 대비 가능(만점왕 펭수 동영상 삽입)학생이 좋아하고, 학부모가 만족한 만점왕!선생님이 선택한 만점왕!“3학년부터는 만점왕 단원평가!”만점왕으로 진도에 따라 공부한 후 만점왕 단원평가로 복습해요.‘과목별 핵심 정리’로 정리하고 ‘과목별 단원평가’로 학교 단원평가를 준비할 수 있습니다.“강의로 확인하는 만점왕 단원평가!”TV, 인터넷(EBS 초등사이트)을 통해 만점왕 단원평가 강의를 100% 무료로 들을 수 있습니다.예습·복습·숙제까지 해결되는 교과서 완전 학습서초등부터 EBS 만점왕과 함께 하세요.",
개념 + 유형 라이트 초등 수학 6-1 (2021년) 2015 개정 교육과정,비상교육 편집부,0.0점, 0,학습/참고서,초등학교,,『개념+유형』은 개념과 유형을 한번에 잡는 초?중?고 수학 전문 학습서입니다.“기본 라이트”의 유형 복습 시스템으로 기본 실력을 완성할 수 있습니다. *유형 복습 시스템이란? [진도책]의 문제를 [복습책]에서 복습하여 기본문제 유형을 정복하는 시스템,"ㆍ『개념+유형 라이트』는 유형 복습 시스템을 갖춘 교재로 수학 실력을 꽉 잡아 줍니다. ㆍ『개념+유형 라이트』는 ‘하 30%, 중 50%, 상 20%의 문제’로 구성되어 기본을 완성하기에 좋습니다. 	[특장점]“유형 복습 시스템으로 실력 완성! 실력 꽉! 라이트” ‘유형 복습 시스템’이란? [진도책]의 문제를 [복습책]에서 복습하여 유형을 정복하는 시스템[진도책] 자세하고 확실한 개념 학습과 유형 문제 학습[복습책] 기초력 문제 수록, [진도책] 문제 1:1 복습[평가책] 라이트 수준에 맞는 단원평가, 서술형평가, 중간ㆍ기말평가 수록"
"기적의 계산법 6 초등학교 3학년, 자연수의 곱셈과 나눗셈 중급, 분수,속도와 정확성을 한번에 잡는 연산 전문 프로그램",기적의 학습서 연구회,10.0점, 33,학습/참고서,초등학교,초등3학년,"속도와 정확성을 한번에 잡는 연산 전문 프로그램 『기적의 계산법』 제6권(초등 3학년). 아이들이 집중하기에 알맞은 계산연습량을 딱 한 장에 담은 이 책은 하루에 한 장씩, 5일을 반복하는 것만으로도 충분한 학습효과를 낼 수 있도록 구성되었다. ‘속도’와 ‘정확성’이 중요한 초등 계산력을 향상시킬 수 있도록 속도와 정확성 모두에 중점을 두고 설계해 두 마리 토끼를 동시에 잡을 수 있도록 했다. 간명한 학습설계로 아이 개개인의 성향과 목표에 맞게 조절하여 활용할 수 있는 교재로, 아이는 실천하기 쉽고 엄마는 관리하기 쉽게 내 아이에 맞는 공부 계획을 세워 반복성과 장기성에서 오는 연산 스트레스에서 벗어날 수 있도록 했다.","Ⅰ 수학의 기초는 계산력입니다.  우리는 아름다운 피아노 연주를 들으면 감동을 받습니다. 또 연주자의 유려한 연주 실력에 감탄하지요. 이런 연주는 악보를 보면서 피아노 건반을 하나씩 똥똥 두드리는 실력으로는 선보일 수 없습니다. 빠르고 정확하게 건반을 두드리는 기초실력이 쌓이고 나서야 물 흐르듯이 아름다운 피아노 선율이 만들어집니다.   수학도 피아노 연주와 같습니다. 수나 식을 계산하는 데 시간이 걸리면 그 다음 단계로 넘어갈 수 없습니다. 실수가 나오고 계산이 느려서 정작 문제를 해결하는 데 접근조차 못합니다. 수학의 기초는 계산력이고, 계산은 실수 없이 정확하고 빠르게 해낼 수 있어야 합니다. 계산에 자신이 있으면 뇌에 여유가 생기고, 이 여유를 문제 해결에 오롯이 쏟을 수 있습니다.Ⅱ 『기적의 계산법』의 3대 학습설계로 쉽고 빠르게 계산력을 잡으세요.1. One Day 학습설계    지식이 굳는 데에는 시간이 필요합니다. 뇌에 입력된 지식이 단단히 굳어 장기기억이 되는 과정을 ‘응고화’라고 하는데, 응고화 과정에는 적당한 강도의 자극과 함께 충분한 시간이 필요합니다. 뇌는 잠자는 동안에도 지식을 복습하고 재구성하여 응고화를 돕습니다. 그래서 절대로 하면 안 되는 공부가 ‘한방에 몰아서 하기’입니다. 공부할 양이 10이라고 합시다. 하루에 10을 하고 나머지 9일을 놀면 지식의 응고화는 0에 가깝습니다. 그러나 하루에 1씩 10일을 반복하면 지식의 응고화는 100의 효과를 냅니다. One Day 반복설계는 뇌과학입니다. 기적의 계산법은 아이들이 집중하기에 알맞은 계산연습량을 딱 한 장에 담았습니다. 하루에 한 장씩, 5일을 반복하는 것만으로도 충분한 학습효과를 낼 수 있습니다.2. 연령 적합 설계- 초등 계산력은 ‘속도’와 ‘정확성’이 중요  수학을 어려워하는 초등학생들의 특성을 살펴보면, 초등 저학년까지는 계산력 부족이고, 중학년 이상은 계산력과 개념이 부실한 경우가 많습니다. 계산하는 데 시간이 오래 걸려 정작 문제를 풀 시간이 부족하거나, 어려운 풀이 과정을 다 세워 놓고도 마지막 단순 계산에서 실수로 틀립니다. 초등학생들은 계산 방법을 몰라서 문제를 틀리지 않습니다. 다만 절차 수행이 능숙하지 않아 시간이 오래 걸리고 오작동을 일으키는 것이지요. 『기적의 계산법』은 속도와 정확성 모두에 중점을 두고 설계했기 때문에 두 마리 토끼를 동시에 잡을 수 있습니다. - 초등수학 문제 활용 200% 방정식 완전정복     응용문제를 풀다보면 ‘□’와 같은 방정식을 마주치게 됩니다. 중학교에서 쓰는 ‘미지수 ’ 대신 초등학교에서는 ‘모르는 수 □’라고 표기하는데 이런 형태의 방정식은 기초 연산만으로는 해결할 수 없습니다. 물론 초등학생에게 중학교에서 방정식을 풀기 위해 배우는 여러 가지 개념(등식의 성질, 이항 정리, 역수 등)의 이해 없이 ‘+를 = 반대로 넘길 때에는 -로 바꿔’라고 요령만 알려 줄 수도 있습니다. 당장은 ‘요령’으로 방정식을 풀 수 있겠지만, ‘원리(6학년 등식의 원리)’를 이해할 수 없기 때문에 나중에는 오개념이 형성될 위험이 있습니다. 『기적의 계산법』의 스페셜 단계에서는 초등학생에게 꼭 맞는 원리로 방정식 해법을 알려줍니다. 3. 아이 중심 학습관리   우리 아이는 어떤 성향의 아이입니까? 계획 세우는 것을 좋아하나요? 번뜩이는 재치가 있나요? 활동적인가요? 백 명의 아이들은 제각기 독특한 백 가지의 색깔을 지니고 있습니다. 아이와 이야기를 나누면서 연산 공부가 잘 되는 시간, 환경, 약간의 동기부여 방법 등을 찾아보세요. 『기적의 계산법』은 간명한 학습설계로 아이 개개인의 성향과 목표에 맞게 조절하여 활용할 수 있습니다. 내 아이에 맞는 공부 계획을 세우면 아이는 실천하기 쉽고 엄마는 관리하기 쉽기 때문에 반복성과 장기성에서 오는 연산 스트레스에서 벗어날 수 있습니다."
쎈 초등 수학 6-1 2020,홍범준,10.0점, 16,학습/참고서,초등학교,초등6학년,"학교 시험에 나오는 모든 문제가 다 들어 있는 “문제기본서 쎈”1. 모든 문제를 체계적으로 분석하여 유형별로 제시2. A, B, C 3단계로 나누어 수준별로 구성된 문제 해결 학습3. 예시답안과 채점기준표를 제공한 서술형 주관식 문제 구성4. 혼자서도 쉽게 이해할 수 있는 자세한 풀이,   잘 틀리는 문제에 대한 틀리는 이유, 해결 방안 제시","1. 초등 과정의 모든 수학 문제를 총정리교과서와 익힘책은 물론 학교 시험에 출제된 문제까지 초등 과정의 모든 수학 문제를 담은 [쎈 수학] 한 권으로 초등학교 수학 학습을 완벽하게 끝낼 수 있습니다.2. 모든 문제를 난이도별로 분류하여 구성쉬운 문제부터 어려운 문제까지 순서대로 도전하는 것이 합리적인 수학 학습법입니다. [쎈 수학]은 문제의 난이도를 A, B, C 3단계로 나누어 수준별로 구성하고 다시 B단계를 상, 중, 하의 난이도로 세분하여 체계적으로 수학 실력을 키울 수 있습니다.3. 모든 문제를 입체적으로 분석하여 유형화교과서 개념과 익힘책 및 학교 시험 기출 문제 분석을 바탕으로 초등수학 6-1에서 다뤄야 하는 모든 문제를 유형별로 분류하고 정리하였으므로 유형별로 충분한 문제 연습을 통해 문제 해결력을 키울 수 있습니다.4. 효율적인 자기주도학습과 반복학습 가능학생 스스로 주도적으로 계획을 세워 취약 유형에 대해 반복학습을 할 수 있도록 각 단원별 표로 구성한 [학습 실천 계획표]를 제공하였습니다.3,000만 부 돌파, 베스트셀러 문제기본서 쎈'학교 시험에 나오는 모든 문제가 다 들어 있는 “문제기본서 쎈”[쎈 수학]은 수학 문제 해결 학습 방법으로 유형별 문제 학습을 선도적으로 제안하며 등장하여 한결같이 최고의 자리를 지키고 있는 수학 문제 기본서의 대표 주자입니다. 문항 분석 방법, 보유하고 있는 방대한 데이터 베이스와 인프라가 매년 유사 교재들이 범람하는 속에서도 [쎈 수학]이 최고의 자리에 있는 이유입니다. [쎈 수학]의 유형 분석과 문제 해결 방법은 어떤 유사 교재도 따라올 수 없는 특별함이 있습니다. 또 스스로 계획하고 공부하는 자기주도학습을 위해 [학습 실천 계획표]를 제공합니다. 수학은 자발적으로 하지 않으면 성과를 보기 힘든 과목이므로 학습 계획과 습관을 길러야 합니다. [학습 실천 계획표]를 이용하여 스스로 계획을 세우고 점검하면서 [쎈 수학]을 학습할 수 있습니다."
기탄수학 G-4 한영판,(주)기탄교육 편집팀,0.0점, 0,학습/참고서,초등학교,,"『기탄수학(Gitan’s math system)』은 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지, 개인별·능력별 학습 프로그램이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서 전세계 어린이들이 함께 배우는 한글·영어 공용 교재 라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였다.","[기탄수학(Gitan’s math system)]은· 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지· 개인별·능력별 학습 프로그램  이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서· 전세계 어린이들이 함께 배우는 한글·영어 공용 교재 라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였습니다.다가올 미래는 가족과 국가의 개념이 해체되고 기업과 문화가 거대하게 하나로 통합되는 초월적 사회가 될 것이고, 그 속에서 우리 아이들이 세계를 품을 수 있는 꿈을 키워가야 합니다. 그 길에 기탄교육이 최선을 다해 힘이 되겠습니다.[기탄수학(Gitan’s math system)] 제대로 활용하기 Tip- 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도합니다.- 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작합니다. - 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있습니다.- 특별부록 4분 문장제 학습(C~M단계)으로 연산력과 사고력을 동시에 길러 줍니다.- 연산력은 지속적인 반복학습에 달려 있으므로 꾸준한 반복학습으로 자신감을 길러 줍니다.- 한글과 함께 표기된 영어를 반복적으로 접하게 되어 자연스럽게 수학 용어들의 영어식 표현을 익히게 됩니다."
EBS 초등 기본서 만점왕 수학 3-2 2020,EBS 편집부,10.0점, 8,학습/참고서,초등학교,초등3학년,"- 독자대상 : 초등 3학년 2학기 수학 학습자- 구성 및 특징 : ① 최근 경향 반영② 학습 내용 체계적으로 구성2020년 만점왕 수학 2학기 전격 발행!(만점왕 국어, 사회, 과학 / 만점왕 단원평가 2020년 6월 초 발행)학생이 좋아하고, 학부모가 만족한 만점왕!선생님이 선택한 만점왕!“혼자 공부해도 좋은 만점왕!”만점왕으로 진도에 따라 공부해 보세요.개념책에는 학습 개념, 실전책에는 단원별 핵심정리와 확인 문제가 있습니다.진도에 맞춰 만점왕을 풀어보면 혼자서도 쉽게 공부할 수 있습니다.“강의와 함께해서 더 좋은 만점왕!”혼자 공부했는데, 잘 모르는 부분이 있나요? 더 알고 싶은 부분도 있다고요?만점왕 강의가 있으니 걱정마세요.TV, 인터넷(EBS 초등사이트)을 통해 만점왕 강의를 100% 무료로 들을 수 있습니다.예습·복습·숙제까지 해결되는 교과서 완전 학습서초등부터 EBS 만점왕과 함께 하세요.",
어휘가 독해다 초등 국어 어휘,EBS교육방송 편집부,10.0점, 12,학습/참고서,초등학교,,"“어휘 기본기를 다져서 국어 만점으로 가자~!”낱말은 읽기의 열쇠! 어휘력은 국어 실력뿐만 아니라 타 교과 실력에도 직결된다!!1. 초등 5~6학년 국어, 사회, 과학 교과서에 자주 나오는 필수 낱말(어휘)을 학습초등 고학년 국어 학습에 반드시 필요하고 자주 나오는 개념어, 주제어 집중 학습 가능느낌·모습, 역사, 사회, 자연, 과학, 국어 용어 순으로 구성2. 기본 낱말부터 연관 낱말까지 확인: 예시와 삽화를 통한 어휘 학습'친절한 샘'이 정리해 주는 비슷한말과 반대말, ‘어휘 더하기’를 통해 헷갈리기 쉬운 낱말을 정리3. 문제를 풀면서 낱말을 뜻, 비슷한말, 반대말을 반복 학습대화 속 낱말의 뜻, 낱말이 쓰이는 상황을 익히고 읽기 자료에 대한 문제 풀이로 어휘력, 독해력 동시 향상4. 우리말 속의 다양한 낱말 사용을 집중 학습우리말에서 많이 사용하는 속담, 고사성어 등을 만화·삽화로 쉽고 재미있게 정리5. 총 30강 구성, 30일 단기 완성으로 국어 필수 낱말을 총정리","“어휘 기본기를 다져서 국어 만점으로 가자~!”낱말은 읽기의 열쇠! 어휘력은 국어 실력뿐만 아니라 타 교과 실력에도 직결된다!!1. 초등 5~6학년 국어, 사회, 과학 교과서에 자주 나오는 필수 낱말(어휘)을 학습초등 고학년 국어 학습에 반드시 필요하고 자주 나오는 개념어, 주제어 집중 학습 가능느낌·모습, 역사, 사회, 자연, 과학, 국어 용어 순으로 구성2. 기본 낱말부터 연관 낱말까지 확인: 예시와 삽화를 통한 어휘 학습'친절한 샘'이 정리해 주는 비슷한말과 반대말, ‘어휘 더하기’를 통해 헷갈리기 쉬운 낱말을 정리3. 문제를 풀면서 낱말을 뜻, 비슷한말, 반대말을 반복 학습대화 속 낱말의 뜻, 낱말이 쓰이는 상황을 익히고 읽기 자료에 대한 문제 풀이로 어휘력, 독해력 동시 향상4. 우리말 속의 다양한 낱말 사용을 집중 학습우리말에서 많이 사용하는 속담, 고사성어 등을 만화·삽화로 쉽고 재미있게 정리5. 총 30강 구성, 30일 단기 완성으로 국어 필수 낱말을 총정리"
최상위 초등 수학 6-1 2021,편집부,0.0점, 1,학습/참고서,초등학교,초등6학년,"진정한 상위권이 되기 위한 필독서다. 교과서 수준의 개념이 아닌 실전 개념, 사고력 개념, 이후 학습으로의 연결 개념들을 함께 다루어 아이들이 수학적 관점에서 해당 교과 내용을 이해할 수 있게 했다. 또한 최상위 수준까지 끌어줄 수 있도록 문제의 난이도 선정 및 배치를 전략적으로 구성하여 누구든 상위권에 도전할 수 있도록 했다. 해설 역시 최상위만의 차별화된 상세한 해설로 부모님들이 지도하시는 데에 어려움이 없도록 개선했다. 단원별 경시 수준의 문제지와 수능형 사고력을 기를 수 있는 평가지도 함께 담겨 있으므로 저학년에서부터 수학적 사고력을 기를 수 있는 최상의 교재가 될 것이다.","▶ 단원의 도입단원 내용의 역사적 배경과 의미, 맥락, 또는 관련 생활 사례 등을 감각적으로 구성하여 상위권 수준에 맞는 폭넓은 배경지식을 습득할 수 있도록 하였습니다.▶ Basic Concept교과서 개념을 뛰어 넘어 실전 개념, 연결개념, 주의 개념, 사고력 개념을 함꼐 정리하여 심화학습의 기본기를 갖출 수 있게 하였습니다.▶ Basic Test본격적인 심화 학습에 들어가기 전 단계로 개념을 적용해 보며 실력을 확인합니다.▶ Math Topic엄선된 대표 심화 유형들을 직접 학습함으로써 문제 해결력과 사고력을 향상시키는 단계입니다.▶ Level up Test대표 심화 유형 외의 다양한 심화 문제들을 풀어 봄으로써 해결 전략과 방법을 학습하고 상위권으로 한 걸음 나아가는 단계입니다.▶ High Level교외 경시대회에서 출제되는 수준 높은 문제들을 풀어 봄으로써 상위 3% 최상위권에 도전하는 단계입니다.[특별부록]단원별 교재 경시 문제수능형 사고력을 기르는 Test"
디딤돌 초등 수학 기본 + 응용 5-1 (2021년),디딤돌 초등 편집부,0.0점, 0,학습/참고서,초등학교,초등5학년,"디딤돌 초등수학 기본+응용은 수학을 제대로 공부할 수 있도록 수학적 관점에서 개념을 정리하였다. 새 교과서의 문제 유형들도 반영하였을 뿐만 아니라 개념을 수학적 관점에서 이해할 수 있는 문제, 수학적 사고력을 기를 수 있는 문제들을 담았다. 또한 서술형 문제를 학습할 수 있는 <실력 보강 자료집>을 별도 구성하여 서술형 대비나 시험대비에 활용할 수 있도록 하였다.","① 1단계(개념 익히기)는 [디딤돌 초등수학 기본]과 동일하고, 2단계(기본기 다지기), 3단계(응용력 기르기) 문제는 [디딤돌 초등수학 응용]과 동일합니다.  ② 4단계(단원평가)는 [디딤돌 초등수학 기본]에서 1회, [디딤돌 초등수학 응용]에서 1회를 가져와 2회로 구성되어 있습니다.▶ 진도책1. 개념 익히기교과서 개념의 핵심을 짚어 상세히 설명하였고 읽은 개념을 이해할 수 있도록 활동 문제를 구성하였습니다. 또한 개념을 잘 이해했는지 바로 확인할 수 있도록 교과서, 익힘책의 개념 문제를 옆 페이지에 출제하였습니다.2. 기본기 다지기개념별 집중 문제로 기본기를 다지고 실력을 키우기 위한 준비를 합니다.교과서?익힘책 문제는 물론 서술형 문제까지 기본기에 필요한 모든 문제를 풀어 보세요.3. 응용력 기르기수학 실력은 응용 문제를 통해 문제 해결력을 키워야 얻을 수 있습니다.단원별 대표 응용 문제를 풀어 보면서 실력을 완성하세요.4. 기출 단원평가단원 학습을 마무리 할 수 있도록 낮은 수준부터 응용 수준까지의 문제들을 출제하였습니다. 또한 학교 시험에 자주 나오는 문제들을 선별하였으므로 수시평가 및 학교 시험 대비용으로 활용하실 수 있습니다▶ 실력 보강 자료집- 따라 쓰는 문제부터 차근차근 연습하면서 서술형 대비를 할 수 있습니다.- 단원평가 문제를 한 번 더 풀어 볼 수 있습니다."
EBS 만점왕 초등 수학 5-2 2020,EBS교육방송 편집부,10.0점, 4,학습/참고서,초등학교,초등5학년,"- 독자대상 : 초등 수학 학습자 - 구성 및 특징 : ① 최근 경향 반영 ② 학습 내용 체계적으로 구성(만점왕 펭수 동영상 삽입)2020년 만점왕 수학 2학기 전격 발행!(만점왕 국어, 사회, 과학 / 만점왕 단원평가 2020년 6월 초 발행)학생이 좋아하고, 학부모가 만족한 만점왕!선생님이 선택한 만점왕!“혼자 공부해도 좋은 만점왕!”만점왕으로 진도에 따라 공부해 보세요.개념책에는 학습 개념, 실전책에는 단원별 핵심정리와 확인 문제가 있습니다.진도에 맞춰 만점왕을 풀어보면 혼자서도 쉽게 공부할 수 있습니다.“강의와 함께해서 더 좋은 만점왕!”혼자 공부했는데, 잘 모르는 부분이 있나요? 더 알고 싶은 부분도 있다고요?만점왕 강의가 있으니 걱정마세요.TV, 인터넷(EBS 초등사이트)을 통해 만점왕 강의를 100% 무료로 들을 수 있습니다.예습·복습·숙제까지 해결되는 교과서 완전 학습서초등부터 EBS 만점왕과 함께 하세요.",
기탄수학 G-2 한영판,(주)기탄교육 편집팀,0.0점, 0,학습/참고서,초등학교,,"『기탄수학(Gitan’s math system)』은 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지, 개인별·능력별 학습 프로그램이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서 전세계 어린이들이 함께 배우는 한글·영어 공용 교재 라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였다.","[기탄수학(Gitan’s math system)]은· 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지· 개인별·능력별 학습 프로그램  이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서· 전세계 어린이들이 함께 배우는 한글·영어 공용 교재 라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였습니다.다가올 미래는 가족과 국가의 개념이 해체되고 기업과 문화가 거대하게 하나로 통합되는 초월적 사회가 될 것이고, 그 속에서 우리 아이들이 세계를 품을 수 있는 꿈을 키워가야 합니다. 그 길에 기탄교육이 최선을 다해 힘이 되겠습니다.[기탄수학(Gitan’s math system)] 제대로 활용하기 Tip- 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도합니다.- 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작합니다. - 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있습니다.- 특별부록 4분 문장제 학습(C~M단계)으로 연산력과 사고력을 동시에 길러 줍니다.- 연산력은 지속적인 반복학습에 달려 있으므로 꾸준한 반복학습으로 자신감을 길러 줍니다.- 한글과 함께 표기된 영어를 반복적으로 접하게 되어 자연스럽게 수학 용어들의 영어식 표현을 익히게 됩니다."
기탄수학 H-1 한영판,(주)기탄교육 편집팀,0.0점, 0,학습/참고서,초등학교,,"『기탄수학H-1』은 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지로서 개인별·능력별 학습 프로그램이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서 전세계 어린이들이 함께 배우는 한글·영어 공용 교재라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였다. 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도해야 한다. 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작하는 것이 좋으며 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있다.","[기탄수학(Gitan’s math system)]은· 수학의 기초인 연산력을 탄탄하게 잡아주는 유아·초등 대표 학습지· 개인별·능력별 학습 프로그램  이라는 기존 [기탄수학]의 강점을 그대로 가지고 있으면서· 전세계 어린이들이 함께 배우는 한글·영어 공용 교재 라는 글로벌 교육 리더로서의 비전과 철학을 새롭게 반영하였습니다.다가올 미래는 가족과 국가의 개념이 해체되고 기업과 문화가 거대하게 하나로 통합되는 초월적 사회가 될 것이고, 그 속에서 우리 아이들이 세계를 품을 수 있는 꿈을 키워가야 합니다. 그 길에 기탄교육이 최선을 다해 힘이 되겠습니다.[기탄수학(Gitan’s math system)] 제대로 활용하기 Tip- 기탄수학은 스몰스텝 방식에 의해 치밀하고 과학적으로 설계된 프로그램식 학습지로, 매일 일정한 시간에 규칙적으로 집중해서 한 번에 3장씩 풀고, 교재 1장을 푸는 데 소요되는 최소한의 요구 시간인 표준완성시간 내에 학습이 이루어지도록 지도합니다.- 유아 4세부터 예비 중3까지 권장 대상은 있으나, 나이와 학년에 상관없이 아이의 능력과 수준을 판단하여 아이 수준보다 한, 두 단계 낮추어서 시작합니다. - 매 권마다 수록된 성취도테스트 및 종료테스트로 철저하게 보완학습을 할 수 있습니다.- 특별부록 4분 문장제 학습(C~M단계)으로 연산력과 사고력을 동시에 길러 줍니다.- 연산력은 지속적인 반복학습에 달려 있으므로 꾸준한 반복학습으로 자신감을 길러 줍니다.- 한글과 함께 표기된 영어를 반복적으로 접하게 되어 자연스럽게 수학 용어들의 영어식 표현을 익히게 됩니다."
"큐브 수학S 개념 5-1 교과서 중심 개념서,2021,새교육과정 개념서,Start,초등",동아출판 편집부,10.0점, 13,학습/참고서,초등학교,초등5학년,"개념부터 정확하게! 개념에 강한 ""큐브수학S 개념"" 전체 단원 개념 동영상 강의 무료 제공 (3~6학년)  『큐브수학S 개념』은 재미있는 개념 설명과 반복학습으로 교과서 개념을 탄탄히 다질 수 있는 교재이다. 개념 동영상 강의로 특별부록(매칭북)으로 기초력을 향상시킬 수 있는 학습지와 수학 익힘 유사 문제를 제공한다. 교과 역량 문제를 통해 수학 핵심 역량을 강화할 수 있다. 전체 단원 개념 동영상 강의로 개념을 완벽하게 익힐 수 있다.",
"뿌리깊은 초등국어 독해력 어휘편 사자성어·속담·관용어 5단계 초등5,6학년 대상",마더텅 편집부,9.88점, 21,학습/참고서,초등학교,,"본 교재는 하루 15분 초등국어 독해 공부로 어휘까지 공부할 수 있는 초등국어 교재입니다.본 교재는 표현과 어휘 중심으로 공부하는 초등국어 독해 교재입니다.본 교재에 수록된 지문에는 앞으로의 국어 학습에 꼭 필요한 사자성어, 관용어, 속담을 활용한 구문이 들어가 있습니다.이러한 지문으로 독해 공부를 하게 되면 초등국어 독해력을 높이는 것은 물론,	-교훈이 담긴 속담	-표현력을 기를 수 있는 관용어	-지혜를 담고 있는 사자성어이 모두를 함께 공부할 수 있습니다.단순하게 암기하는 어휘 교재가 아닌 독해 공부로 어휘를 공부하는 교재입니다.〈뿌리깊은 초등국어 독해력 어휘편〉으로 어휘를 공부하면 다음과 같은 장점이 있습니다.-단순하게 암기하는 어휘 공부가 아니기 때문에 재미있게 어휘를 학습할 수 있습니다.-유래가 있는 어휘일 경우, 이야기를 통해 어휘가 어떻게 생성되었는지 알 수 있습니다.-실제 지문에서 어휘가 활용되는 문장을 독해하였기 때문에 자연스레 어휘의 용례도 공부할 수 있습니다.-독해 문제를 통해 어휘의 쓰임과 뜻을 한 번 더 복습할 수 있습니다.-다양한 소재의 지문을 읽을 수 있기 때문에 배경지식 및 상식을 높이는 데에도 도움이 됩니다.","『뿌리깊은 초등국어 독해력 어휘편』으로 어휘를 공부하면 다음과 같은 장점이 있습니다.-단순하게 암기하는 어휘 공부가 아니기 때문에 재미있게 어휘를 학습할 수 있습니다.-유래가 있는 어휘일 경우, 이야기를 통해 어휘가 어떻게 생성되었는지 알 수 있습니다.-실제 지문에서 어휘가 활용되는 문장을 독해하였기 때문에 자연스레 어휘의 용례도 공부할 수 있습니다.-독해 문제를 통해 어휘의 쓰임과 뜻을 한 번 더 복습할 수 있습니다.-다양한 소재의 지문을 읽을 수 있기 때문에 배경지식 및 상식을 높이는 데에도 도움이 됩니다."
EBS 만점왕 초등 수학 2-2 2020,편집부,9.0점, 7,학습/참고서,초등학교,초등2학년,"- 독자대상 : 초등학교 2학년- 구성 및 특징 : 핵심 복습 + 단원 평가 + 중간, 기말 평가 수록2020년 만점왕 수학 2학기 전격 발행!(만점왕 국어, 사회, 과학 / 만점왕 단원평가 2020년 6월 초 발행)학생이 좋아하고, 학부모가 만족한 만점왕!선생님이 선택한 만점왕!“혼자 공부해도 좋은 만점왕!”만점왕으로 진도에 따라 공부해 보세요.개념책에는 학습 개념, 실전책에는 단원별 핵심정리와 확인 문제가 있습니다.진도에 맞춰 만점왕을 풀어보면 혼자서도 쉽게 공부할 수 있습니다.“강의와 함께해서 더 좋은 만점왕!”혼자 공부했는데, 잘 모르는 부분이 있나요? 더 알고 싶은 부분도 있다고요?만점왕 강의가 있으니 걱정마세요.TV, 인터넷(EBS 초등사이트)을 통해 만점왕 강의를 100% 무료로 들을 수 있습니다.예습·복습·숙제까지 해결되는 교과서 완전 학습서초등부터 EBS 만점왕과 함께 하세요.",
