title,author,score,num_reviewers,main genre,middle genre,subclass,introduction,review 
매3문 매일 지문 3개씩 푸는 문학 수능기출 2021,안인숙,0.0점, 1,학습/참고서,고등학교,수능문제집,"#해설도 예술이다 #믿고 보는 매3시리즈#어느새 실력이 쑥~ #역시 매3! #매3시리즈는 진짜 좋은#과연 스테디셀러~ #소문 듣고 딸에게 사 준 교재2021학년도 수능 국어 영역 문학 대비 〈매3문(매일 지문 3개 푸는 문학 수능 기출)〉은 2019년에 실시된 2020학년도 수능과 6월과 9월 모의평가를 모두 반영하여 만들었다. 2020학년도 수능에서도 문학은 비문학에 비해 상대적으로 쉽게 출제되었지만, 여전히 난도 높은 문항(21, 25, 33, 34번)이 출제되어 문제 풀이 시간이 많이 걸렸다. 특히 쉬운 수능에서도 국어 영역은 1교시의 긴장감까지 더해져 문제 풀이 시간이 부족해 아는 문제도 놓치는 경우가 많으므로 문학에서 시간 단축 효과까지 거두는 공부법과 난이도가 어떠해도 흔들리지 않고 고득점을 받는 공부법을 챙겨야 하는데, 이 점을 감안할 때에도 2021학년도 수능 국어 영역 대비서로 최고는 수능 기출 문제와 고3 6월, 9월 모의평가이다. 하지만 아무리 좋은 기출이라 해도 그냥 문제만 풀고, 틀린 문제를 해설에서 확인하고, 작품 해설을 암기하는 수준으로 공부해서는 절대 실력이 늘지 않는다. 문학은 갈래별로 접근해야 하고, 다른 영역에 비해 특히 복습이 중요하다. 그래서 〈매3문〉은 ‘제대로’ 공부하고 ‘제대로’ 훈련할 수 있도록 가장 효과적인 학습법과 접목해 구성하였고, 복습 방법 및 채점법, 시간 관리까지 가능하도록 특수 편집하였다. 특히 2021 매3문에서는 해설을 전면 업그레이드하면서, 학생들이 공부하면서 재질문한 내용 중 챙겨 보면 도움이 되는 ‘Q&A;’를 강화하였고, 모르고 지나칠 수 있는 설명 속 어휘까지 ‘매3어휘 풀이’를 적용하여 쉽게 풀이하였으며, 꼭 알고 넘어가야 하는 문학 필수 개념은 용례와 함께 익힐 수 있도록 ‘개념 +’에 담았다.‘열심히’보다 더 중요한 ‘제대로’ 공부법이 몸에 배게 구성한 〈매3문〉은 갈래별 제대로 공부법을 익히며 공부할 수 있게 하였고, 좋은 문제 기출과 중요 작품으로 수능식 사고로 훈련할 수 있게 하였으며, 나만의 오답 노트로 활용할 수 있게 하였다. 특히 내가 취약한 것이 무엇인지를 스스로 정확하게 짚어 내게 하고, 문항별 대비법까지 제시한 〈매3문〉으로 공부하면, 〈매3문〉에 제시된 제대로 공부법만 좇아 공부하면 반드시 성적이 오르는 것을 경험할 수 있을 것이다.","#해설도 예술이다 #믿고 보는 매3시리즈#어느새 실력이 쑥~ #역시 매3! #매3시리즈는 진짜 좋은#과연 스테디셀러~ #소문 듣고 딸에게 사 준 교재학생들이 『매3문』과 관련하여 가장 많이 질문하는 “시중에 나와 있는 문학 수능 기출 문제집과 『매3문』은 어떻게 다른가?”에 대한 저자 선생님의 답변도 참고하자.문학도 기출이 수능 대비로 최고입니다. 하지만 아무리 좋은 기출이라 해도 그냥 문제만 풀고, 틀린 문제를 해설에서 확인하고, 작품 해설을 암기하는 수준으로 공부해서는 절대 실력이 늘지 않습니다. 문학은 갈래별로 접근해야 하고, 다른 영역에 비해 특히 복습이 중요합니다. 저는 국어가 약한 학생들을 대상으로 컨설팅을 많이 합니다. 그때마다 느끼는 것은 열심히는 하는데 제대로 공부하지 않아 투자한 시간에 비해 성적이 안 나온다는 것입니다. 갈래별로 달라야 하는 문학 공부법과 복습법을 아는 학생은 드물었습니다. 이것을 감안하여 집필한 『매3문』이기에 시중에 나와 있는 기출 문제집과는 완전히 차별화된다고 할 수 있습니다. 차별화의 핵심은, 갈래별로 다른 공부법, 문제 풀이 접근법, 채점법, 복습법, 오답 노트 작성법 및 활용법, 친구들이 가장 헷갈려 한 답지 및 질문에 대한 답변, 암기식 작품 해석이 아니라 낯선 작품도 해석할 수 있는 역량을 기르는 작품 해석, 아는 듯한 어휘 놓치지 않기 등 국어 성적을 올리는 핵심 비법들을 프로그램으로 녹였다는 것입니다. 『매3문』에 제시된 ‘갈래별 제대로 공부법’을 지키며 공부해 보세요. 문학은 물론 다른 과목까지 자신감을 갖게 될 것입니다."
고등 국어영역 국어(2020)(2021 수능대비)(8절)(EBS Final 실전모의고사) 2015 개정 교육과정 첫 수능,편집부,8.0점, 1,학습/참고서,,,"〈FINAL 실전모의고사 국어영역 국어〉2015 개정 교육과정 첫 수능, 기출로는 부족하다!2021학년도 수능 완벽 대비는 EBS 모의고사 시리즈와 함께!EBS의 첫 번째 모의고사 시리즈 ""FINAL 실전모의고사“수능과 동일한 난이도의 신규 모의고사 ‘7회분’ 제공2021학년도 수능 리허설!출제 가능성이 높은 문항을 실제 수능과 동일한 배점과 난이도의 모의고사로 구성하였고, 실제 시험 시간에 맞춰 모의고사를 풀어 보며 실전 감각을 익히고 부족한 개념을 보완할 수 있도록 하였습니다. 2021학년도 수능의 국어영역을 효과적으로 대비하고 실전 감각을 익히기 위해 총 7회분(315문항)의 실전모의고사를 수록하였습니다.명확한 해설!풀어 본 내용을 스스로 점검할 수 있도록 자세하고 친절한 해설을 수록하였습니다. 해설을 꼼꼼하게 확인하여 실력을 향상할 수 있도록 합니다.EBSI 100% 무료강의 제공고교강의의 중심, EBSI에서 제공하는 100% 무료 강의를 인터넷 홈페이지 / 스마트폰 ‘EBS 고교강의’ 앱을 통해 들을 수 있습니다.","2015 개정 교육과정 첫 수능, 기출로는 부족하다!2021학년도 수능 완벽 대비는 EBS 모의고사 시리즈와 함께!EBS의 첫 번째 모의고사 시리즈 ""FINAL 실전모의고사“수능과 동일한 난이도의 신규 모의고사 ‘7회분’ 제공2021학년도 수능 리허설!출제 가능성이 높은 문항을 실제 수능과 동일한 배점과 난이도의 모의고사로 구성하였고, 실제 시험 시간에 맞춰 모의고사를 풀어 보며 실전 감각을 익히고 부족한 개념을 보완할 수 있도록 하였습니다. 2021학년도 수능의 국어영역을 효과적으로 대비하고 실전 감각을 익히기 위해 총 7회분(315문항)의 실전모의고사를 수록하였습니다.명확한 해설!풀어 본 내용을 스스로 점검할 수 있도록 자세하고 친절한 해설을 수록하였습니다. 해설을 꼼꼼하게 확인하여 실력을 향상할 수 있도록 합니다.EBSi 100% 무료강의 제공고교강의의 중심, EBSi에서 제공하는 100% 무료 강의를 인터넷 홈페이지 / 스마트폰 ‘EBS 고교강의’ 앱을 통해 들을 수 있습니다."
개념원리 수학(상) 2019,이홍섭,10.0점, 5,학습/참고서,고등학교,문제집,"1. 수학을 어렵다는 편견 없이 시작할 수 있도록 학생들의 눈높이에 맞춘 수학 개념기본서입니다.2. 교과서 내용을 충실히 담아 개념과 원리를 확실히 이해하고 문제를 쉬운 것부터 단계적으로 제시하여 차근차근 공부하다보면 수학에 대한 자신감이 생길 수 있습니다.3. 단순한 암기식 풀이가 아니라 개념원리에 의한 독특한 교수법으로 새 교육과정에서 요구하는 사고력, 응용력, 창의력을 배양할 수 있도록 기획되어 생각하는 방법을 깨칠 수 있도록 하였습니다.",
강성태 영단어 어원편 암기하지 않아도 암기되는 공신들의 영단어 공부 비법,강성태,10.0점, 33,학습/참고서,,,"“영단어, 더 이상 암기하지 마라! 이해해라!”영어, 정말 잘하고 싶은가? 그렇다면, 영단어부터 확실하게 잡아라. 뻔한 말 같다고? 공신들은 하나같이 영단어부터 꽉 잡았다! 영단어, 아직도 일일이 암기하고 있는가? 그러다 까먹으면? 그러다 낯선 단어가 나오면? 이제 더 이상 무작정 암기하지 마라! 어느 세월에 단어 하나하나 따로따로 외우고 있나. 이제 한 마리, 한 마리 잡지 말고 어원이란 그물로 영단어를 쓸어 담길 바란다.“강성태 공신과 공신 1,000명의 영단어 공부 비법을 탈탈 털다!”〈강성태 영단어 어원편〉은 수많은 공신들의 영어 공부 비법과 강성태 공신의 노하우를 탈탈 털어 정말 피나는 고민 끝에 탄생한 책이다. 어느 곳 하나 그 고민이 담겨 있지 않은 영역이 없다. 다양한 반복 학습 장치로 공신들의 공부 습관이 몸에 밸 수밖에 없게 구성되어 있다. 또한 술술 읽기만 해도 외워지는 어원 설명으로, 읽기만 했는데 영단어가 외워지는 경험을 하게 될 것이다.〈강성태 영단어 어원편〉이 시키는 대로만 해라. 반드시 영단어와 공부 습관, 두 마리 토끼를 동시에 잡게 될 것이다. 이 책을 시작할 때와 끝낼 때의 당신은, 이미 예전의 당신이 아닐 것이다! 최소한 영어 공신으로의 첫발을 내디딘 것이다.","★★★ 강성태 유튜브 조회수 무려 7천만 뷰★★★ 공신닷컴 화제의 강의 『강성태 영단어』 드디어 책으로 출간영단어, 공신들은 이렇게 공부한다!1. 공신들은 영어 단어를 암기하지 않는다. 이해한다.쉽고 재미있는 ‘어원 설명’과 단어별 ‘강성태 MINI 강의’로 단어를 꿰뚫어 이해한다!2. 공신들은 공부 습관부터 남다르다.영단어 공부뿐만이 아니다. ‘1+3 학습법’, ‘5회독’으로 모든 공부에 다 통하는 66일 공부 습관까지 완성한다!3. 공신들은 중요한 것부터 공략한다.‘어근 ? 접두사 ? 접미사’, ‘최중요 ? 중요’순으로 핵심부터 공략한다!4. 공신들은 하나같이 반복한다.어원맵, 미니북, 책날개, 가리개, 원어민 MP3 파일 등 다양한 부가자료로 반복하여, 학습 효과를 극대화한다!공신 강성태 저자의 어록!★ 성공하려면 좋은 습관부터 만들어야 한다. 습관이 무엇인가? 그것을 해야겠다는 생각을 하기도 전에 자동으로 하게 되는 것이다. 영어를 정복하기 위해선 반드시 단어 암기를 습관으로 만들어야 한다. 저절로 하게 될 것이다. 명심하라. 공부는 여러분이 하는 것이 아니다. 여러분이 만든 습관이 하는 것이다.★ 세상 모든 것엔 이유가 있다. 과학이 존재하는 기본 전제다. 지금 보고 있는 영어 단어 또한 그냥 생겨난 게 아니다. 그 이유가 있다. 이유를 알면 이해가 되고 이해가 되면 굳이 애써 외우지 않아도 쉽게 암기된다. 스토리를 곁들이면 심지어 재미마저 있다. 마치 소설 읽는 것처럼술술 읽힌다. 소설을 읽은 것 같은데, 어느새 영어 단어가 내 머릿속에 들어와 있는 것이다. 이 얼마나 신나는 경험인가!★ 이 책을 통해 여러분은 너무나도 쉽게 영어 단어를 외울 수 있을 것이다. 아니, 이해할 수 있을 것이다. 단어를 넘어 영어에 대한 자신감까지 생길 것으로 확신한다. 이에 대한 완벽한 확신이 없다면 이 책을 쓸 생각도 하지 않았다. 하지만 저자인 나의 궁극적인 목적은 단순히 영어가 아니다. 여러분의 영어 실력은 물론, 여러분의 인생 궤도를 바꾸는 것이다."
"EBS 수능특강 과학탐구영역 생명과학1 2021학년도 수능연계 교재,2020",EBS,0.0점, 0,학습/참고서,고등학교,수능문제집,"021학년도 대학수학능력시험 준비의 시작은 EBS 수능특강으로!2021학년도 수능 시험을 대비하는 수험생이라면 꼭 봐야 할 교재1. 새 교육과정(2015 개정 교육과정) 및 교과서 분석을 통한 핵심 내용 제시: 과목별 교육과정의 핵심 내용을 제시함으로써 2021학년도 수능에 대비한 탄탄한 기초 확보2. 수능형 연습 문제를 통한 수능 유형 익히기: 최근 수능의 트렌드와 특징, 신유형을 잘 반영한 엄선된 수능형 연습 문제를 통해 2021학년도 수능을 완벽하게 대비!3. 참신한 실전 문제를 통한 수능 대비 실력 점검: 교육과정에 따른 체계적인 교과 내용 분석과 이를 최적화한 필수 실전 문제를 통해 실력 점검·실전 감각 향상4. 잘 알고 있는 내용은 더욱 완벽하게 다듬고, 부족한 부분은 확실하게 보강!: 단원별로 확실한 개념 설명 및 적용 문제가 제공되어, 학습자 본인의 강·약점을 자연스럽게 파악하고, 이를 스스로 강화하고 보완하는 것이 가능5. 학습 편의성을 높이기 위한 학습 자료 서비스, 완벽 분석 무료 강의!한눈에 보는 정답 서비스, 영어영역 단어장부터 최고의 강사진이 함께하는 수능특강 강의까지 EBSI 홈페이지(WWW.EBSI.CO.KR)를 통해 제공+ 지문·문항·자료 분석력, 어휘력 UP 프로젝트 -  수능특강을 공부하는 가장 쉽고 빠른 방법: 수능특강 사용설명서 (13책), 수능연계교재의 VOCA 1800 동시 발행!",
고등 과학탐구영역 지구과학1 만점마무리 봉투모의고사(2020)(2021 수능대비)(EBS) 2021학년도 수능 대비 모의고사,EBS,0.0점, 0,학습/참고서,,,"수능 실전 대비는 완벽하게! 진짜 수능을 미리 경험한다!기출 학습으로는 부족한 2015 개정 교육과정 첫 수능에 맞는 100% 신규 문항 수록1. 수능 시험지와 동일한 시험지 형태로 실제 시험 현장을 그대로 경험하는 실전 학습!6월 모의평가 분석 결과 및 최신 출제 경향 반영으로, 9월 모의평가와 수능 대비 단기 실전 학습을 할 수 있습니다.2. OMR카드로 실전 감각 향상!OMR카드가 동봉되어 있어 마킹시간까지 체크해 보며 나만의 실전 감각을 익힐 수 있습니다.3. 모르거나 헷갈리는 문항은 EBSI 베테랑 선생님의 강의와 함께 쉽게 해결! 실제 수능과 가장 유사한 시험 직전 최종 모의고사 ‘만점마무리 봉투모의고사’국어, 영어, 수학 가형, 수학 나형, 한국사, 생활과 윤리, 사회·문화, 화학Ⅰ, 생명과학Ⅰ, 지구과학Ⅰ (10책)+실전 학습이 더 필요하다면 〈EBS 모의고사 시리즈〉를 만나보세요.① FINAL 실전모의고사 (5월 출시)② 만점마무리 봉투모의고사 (7월 출시)③ 고난도 시크릿X 봉투모의고사 (9월 출시)④ 만점마무리 봉투모의고사 RED EDITION (10월 출시)흔들리지 않는 수능 자신감, EBS가 함께합니다.","수능 실전 대비는 완벽하게! 진짜 수능을 미리 경험한다!기출 학습으로는 부족한 2015 개정 교육과정 첫 수능에 맞는 100% 신규 문항 수록1. 수능 시험지와 동일한 시험지 형태로 실제 시험 현장을 그대로 경험하는 실전 학습!6월 모의평가 분석 결과 및 최신 출제 경향 반영으로, 9월 모의평가와 수능 대비 단기 실전 학습을 할 수 있습니다.2. OMR카드로 실전 감각 향상!OMR카드가 동봉되어 있어 마킹시간까지 체크해 보며 나만의 실전 감각을 익힐 수 있습니다.3. 모르거나 헷갈리는 문항은 EBSi 베테랑 선생님의 강의와 함께 쉽게 해결! 실제 수능과 가장 유사한 시험 직전 최종 모의고사 ‘만점마무리 봉투모의고사’국어, 영어, 수학 가형, 수학 나형, 한국사, 생활과 윤리, 사회·문화, 화학Ⅰ, 생명과학Ⅰ, 지구과학Ⅰ (10책)+실전 학습이 더 필요하다면 [EBS 모의고사 시리즈]를 만나보세요.① FINAL 실전모의고사 (5월 출시)② 만점마무리 봉투모의고사 (7월 출시)③ 고난도 시크릿X 봉투모의고사 (9월 출시)④ 만점마무리 봉투모의고사 Red Edition (10월 출시)흔들리지 않는 수능 자신감, EBS가 함께합니다."
마더텅 수능기출 모의고사 33회 국어 영역 2021 수능대비,마더텅 편집부,0.0점, 1,학습/참고서,고등학교,수능문제집,"2020~2010학년도 최신 11개년 수능, 6 ㆍ9월 모의평가 33회 1485문항 수록전 문항 첨삭 해설 제공, 전 문항 정답률 표기, 자가 진단을 위한 회별 등급컷 제공1) 시험 당일 실제상황과 동일한 환경에서 33번 반복 연습 가능 - 실제 시험지 모양을 그대로 재현 - 실제와 똑같은 OMR 카드 제공 - 시험장 상황을 체험할 수 있는 안내방송 MP3 제공 2) 연도별(회별) 기출문제집 중 최다 구성 33회분!! - 11개년 수능 및 모의평가 기출문제 수록 - 지문 내용을 한눈에 요약·정리하는 모식도 및 시각 자료 제시- 전 문항 첨삭 해설 제공 - 전 문항 정답률 표기 - 오답률이 높았던 문항은 매력적 오답까지 표기- 자가 진단을 위한 회별 등급컷 제공",1) 시험 당일 실제상황과 동일한 환경에서 33번 반복 연습 가능 - 실제 시험지 모양을 그대로 재현 - 실제와 똑같은 OMR 카드 제공 - 시험장 상황을 체험할 수 있는 안내방송 MP3 제공 2) 연도별(회별) 기출문제집 중 최다 구성 33회분!! - 11개년 수능 및 모의평가 기출문제 수록 - 지문 내용을 한눈에 요약·정리하는 모식도 및 시각 자료 제시- 전 문항 첨삭 해설 제공 - 전 문항 정답률 표기 - 오답률이 높았던 문항은 매력적 오답까지 표기- 자가 진단을 위한 회별 등급컷 제공
"신사고 쎈 중등 수학 1 (하) 새교육과정,2018",홍범준,0.0점, 5,학습/참고서,중학교,중1 문제집,"- 독자대상 : 중학 수학1 학습자- 구성 및 특징 : 1. 전국 중학교 내신 기출 문제 총정리2. 2015 개정 교육과정 문제 수록3. 모든 문제를 A, B, C 3단계 난이도로 구성","1. 전국 중학교 내신 기출 문제 총정리2. 2015 개정 교육과정 문제 수록3. 모든 문제를 A, B, C 3단계 난이도로 구성 '2,500만부 돌파, 베스트셀러 문제기본서 쎈'내신에 나오는 모든 문제가 다 들어 있는 “문제 기본서 쎈”쎈은 개념 학습 이후의 수학 학습 방법으로 유형별 문제 학습을 선도적으로 제안하며 등장하여 항상 최고의 자리를 지키고 있는 수학 문제 기본서의 대표 주자입니다. 문항 분석 방법, 보유하고 있는 방대한 데이터 베이스와 인프라가 매년 유사 교재들이 범람하는 속에서도 쎈이 최고의 자리에 있는 이유입니다. 쎈의 유형 분석과 문제 해결 방법은 어떤 유사 교재도 따라올 수 없는 특별함이 있습니다. 특히 2015 개정 교육과정에서 강조하는 수학 역량을 기를 수 있는 “창의 문제”를 구성하여 새로운 교육과정에서도 문제 기본서로서의 입지를 공고히 하였습니다."
고등 수학 가형 이해원 봉투모의고사 시즌3(2021) 2021 수능대비,이해원,0.0점, 0,학습/참고서,,,시대인재북스&오*비북스 누적 독자 수 1위 수학모의고사2015 오*비북스 수학 모의고사 1위2016 오*비북스 수학 모의고사 1위 2017 오*비북스 수학 모의고사 1위 2018 오*비북스 수학 모의고사 1위 2019 시대인재북스 수학 모의고사 1위2020 시대인재북스 수학 모의고사 1위- 이해원 모의고사는 가장 많은 수험생들이 선택했던 모의고사입니다. - 이해원 수학연구소는 수학 및 수학교육 전문가로만 구성된 수학 컨텐츠 전문회사입니다.- 이해원 수학연구소는 끊임없는 연구를 통해 최고효율&최고퀄리티의 컨텐츠를 제작합니다,시대인재북스&오*비북스 누적 독자 수 1위 수학모의고사2015 오*비북스 수학 모의고사 1위2016 오*비북스 수학 모의고사 1위 2017 오*비북스 수학 모의고사 1위 2018 오*비북스 수학 모의고사 1위 2019 시대인재북스 수학 모의고사 1위2020 시대인재북스 수학 모의고사 1위- 이해원 모의고사는 가장 많은 수험생들이 선택했던 모의고사입니다. - 이해원 수학연구소는 수학 및 수학교육 전문가로만 구성된 수학 컨텐츠 전문회사입니다.- 이해원 수학연구소는 끊임없는 연구를 통해 최고효율&최고퀄리티의 컨텐츠를 제작합니다. - 모의고사 시리즈 안내 시즌1: 3회분 (6월 출간)시즌2: 3회분 (8월 출간)시즌3: 3회분 (9월 출간)FINAL: 2회분 (10월 출간) - 시즌 안내http://bitly.kr/nvfLNR5WF4K
"너를 영어1등급으로 만들어주마 재수시절 한맺힌 연구, 그 비밀 기록",서림,10.0점, 5,학습/참고서,고등학교,수능문제집,"추상적인 수능 영어 독해에 관한 해결책을 제시하다.""이 책은 그냥 공부법 책이 아니다. 수많은 1등급을 만들어낸 저자가 직접 당신에게 과외를 해주고자 만든 책이다. "" 〈너를 영어1등급으로 만들어주마〉는 저자가 재수시절 아무리 해도 오르지 않던 영어에 대해 한을 품고 연구했던 그 비밀노트의 기록이다. 어떤 스타강사의 인강으로도 해결되지 않는 ‘3등급의 굴레’를 절감하고, 영어를 정면으로 돌파하기로 마음먹은 저자는 독하게 영어를 연구하기 시작했다.   스무 살 그녀의 독방에서 이루어진 피땀 어린 통찰. 그리고 깨달은 해답은 두 가지였다. 첫째는 제대로 된 유형별 접근법을 익히는 것. 완전히 정형화되어 있다고 해도 무방한 수능 영어 문제들은 무턱대고 읽는 것이 아니라 유형별로 된 올바른 접근법이 필요했다. 이것은 수능 영어를 공부하는 누구나 생각했던 일이지만, 생각보다 제대로 접근법을 알려주는 사람도 책도 없었다. 저자는 ‘밑바닥까지’ 연구했고 9월 모의고사 이 후 직접 모든 유형에 대한 완벽한 바이블노트를 완성한다.   그런데 또 한 가지 더 큰 문제가 있었다. 바로 ‘안 읽힌다’는 문제. 단어를 외우고 문법을 공부해도 그것의 조합으로 해석하기엔 28문제 45분은 턱없이 부족한 시간이다. 미친 듯이 추상적이라 해석을 해도 모르겠다. 게다가 시간이 부족하니까 훑어 읽는다. 결국 시험시간엔 소설을 쓴 건지 해석을 한 건지 모르겠다는 느낌으로 풀어낸다. 그러면 계속 3등급이 나오는 것이다. 여기서 단어를 더 외우고, 구문독해를 더 공부해도 문제는 해결되지 않는다. ‘열심히 공부한 3등급’이 될 뿐이다.  영어 자체가 안 읽히고 다 튕겨져 나가는 것을 어떻게 막을 것인가? 수능이 채 50일도 남지 않았던 무렵, 우연인지 운명인지, 저자는 발견했다. 한 달 만에, 저자는 어떤 시험지든 풀었다 하면 1등급, 만점을 쟁취한다. 그리고 교대 입학. 저자는 본인과 같은 사례를 계속해서 만들어 낸다. 이제 누구든 영어 1등급을 만들어줄 자신이 생겼다.   수능 영어, 이제 어떻게 해야 할지 모르겠는가?  당신도 예전의 그녀처럼 어떤 굴레에 빠졌는가? 계속 인강을 들을 것인지 이 책을 읽을 것인지 잘 생각해보라. 이제 그 비밀 노트를 공개한다!","“종이책 출간 축하드립니다! 영어가 절대평가라 다행이에요, 상대평가였으면 이 책을 읽고 다 올랐을 생각에 마냥 축하드릴 수 없었을 거예요”   〈영일만〉은 전자책으로 시작한 책입니다. 세상에 없던 방법, 글로 전하는 이 영어 과외책에 대한 독자들의 반응은 어떨지 궁금한 마음에 시범판매를 시도한 것입니다. 그렇게 이 책은 정식 홍보도 없이 퍼져나갔습니다. 그렇게 한달 반, ‘영어를 읽는 것이 완전히 바뀌었다’, ‘구원자다’, ‘시간 없어서 하루 1지문밖에 못 따라 했는데 1등급이 나왔다’, ‘영어가 한글처럼 읽히는 느낌이다’, ‘서점에 정식으로 출간할 생각은 없느냐’ 등 예상하지 못했던 극찬 후기를 받았고, 성원에 힘입어 이렇게 종이책으로 정식 출간을 시작합니다.  그리고 또 한가지 철학이 있다면 영어를 1등급 만들어주겠다고 해놓고 영어만 공부하라는 무리한 것을 요구하지 않는 것입니다. 백과사전식으로 두껍게 만들어놓고 ‘모두 공부해봐’라고 하는 것도 아닙니다. 당신은 처음부터 끝까지 공부한 영어책이 있나요? 영일만은 최대한 얇게 만든 책입니다. 그러나 치밀하게 구성된 책입니다. 읽고 나면 하루만에도 영어를 읽는 것이 무엇인지, 제대로 된 문제풀이는 무엇인지 느끼실 수 있을 것입니다. 전체 1독 후, 2독부터 가지고 다니시며 적용 연습하는 것을 추천 드리며, 저는 2달 2시간을 제안합니다. 그러나 심리적인 것을 극복하게 해주기 때문에 1달도 안되어 1등급으로 오른 된 독자들도 많습니다.    성공의 과정은 투명해야 합니다. 노력에는 성과가 보상되어야 합니다. 메리포핀스 출판사는 ‘타고난 1등급’이 아닌 당신의 편에 설 것입니다. 우리 출판사의 첫 책 〈너를 영어1등급으로 만들어주마〉는 그 어떤 인강보다 실질적으로 당신의 수능 영어 영역을 바꿀 것입니다."
"EBS 중학 뉴런 수학 1 (상) 2020,세상에 없던 새로운 공부법",EBS 편집부,10.0점, 18,학습/참고서,중학교,중1 문제집,"- 독자대상 : 중학생- 구성 및 특징 :① 중학교 교육과정의 학습개념을 모두 담아냄 개념서② 방송, 모바일 등 언제 어디서나 학습할 수 있어 자기주도학습 능력을 키움③ 예습, 복습 가능",
