title,author,score,num_reviewers,main genre,middle genre,subclass,introduction,review 
Smart Phonics 5 Two Letter Vowels,JAYNE LEE,0.0점, 0,어린이,어린이영어,첫걸음,『SMART PHONICS』시리즈 워크북 ‘WORKBOOK  TWO LETTER VOWELS'. SMART PHONICS는 영어를 외국어로 배우는 아이들을 위해 개발된 파닉스 전문 교재이다. 다양한 게임과 학습 활동을 통해 영어를 처음 접하는 아이들도 쉽게 파닉스를 터득할 수 있게 안내한다. 풍부한 일러스트가 제공된다.,
Bricks Reading 30 3 SB+WB+CD set,Bricks 편집부,0.0점, 0,해외도서,유아청소년/교육,,어린이영어 교재『BRICKS READING 30』제3권. 이 책은 교과서와 관련된 테마를 주제로 한 영어 읽기 교재이다. 중요한 패턴의 구절로 수록하였으며 전체 페이지를 재미있는 일러스트로 구성하여 시선을 사로잡는다. 패턴을 연습하기 위해 문장을 완성시키는 학습활동을 함께 담았다.,
Bricks Reading 240 1,Anne Miranda,0.0점, 0,해외도서,언어/외국어/사전,,"현재와 미래를 관통하는 폭넓은 지식과 정보를영어로 배우는 본격 논픽션 리딩현재와 가까운 미래의 삶 속에서 만나게 되는 다양한 분야의 주제를 논픽션 형식의 글로 새롭게 읽어가게 합니다. 학습자의 호기심을 충족시키는 최신의 주제를 생생한 사진과 시각 자료와 함께 읽고 이해하며, 정형화되지 않은 액티비티를 통해 연습하는 보고 읽고 생각하는 새로운 세대를 위한 리딩 교재입니다.",
초등 영어단어 1000개 세트,하노비트 컨텐츠 제작팀,9.75점, 11,어린이,어린이영어,,『하노비트 초등 영어단어 1000개 세트』 은 교과부 지정 초등 필수영단어를 모두 포함한 영어단어 1000개를 서울대 연세대 고려대 출신 학석사들이 영영사전을 기반으로 각종 어휘자료를 분석하여 쉽고 간단하게 한 컷의 그림으로 표현한 책이다. LEVEL 1에서는 영어 기본 구조 문장의 5형식 대명사와 생활 주변 단어들을 학습하며 LEVEL 2에서는 품사와 상세문법 단어들을 외우며 학습한다.,"세트 2권 (LEVEL 1과 LEVEL 2)으로 구성되어 있습니다.교과부 지정 초등 필수영단어를 모두 포함한 영어단어 1000개를서울대 연세대 고려대 출신 학석사들이 영영사전을 기반으로 각종 어휘자료를 분석하여쉽고 간단하게 한 컷의 그림으로 표현하였습니다. 영어기초문법도 함께 공부할 수 있습니다.쉬운 문법 설명과 함께 단어를 분류하여 기초문법까지 익힐 수 있습니다.LEVEL 1은 아주 쉬운 단어들! 영어기본구조와 동식물,의식주와 같은 생활 주변의 단어들을 공부할 수 있으며, LEVEL 2는 조금 어려운 단어들! 품사별 단어와 hear,listen과 같은 유의어의 뉘앙스 차이를 구분하며 공부하도록 구성하였습니다. 아이들이 정확한 발음을 들을 수 있게EBS 입이트이는영어 강사 제니퍼클라이드 선생님의 발음을 소프트웨어로 제공합니다.안드로이드 스마트폰으로 학습앱을 무료로 사용하실 수 있습니다. (아이폰은 제공하지 않습니다.)안드로이드 playstore에서 하노비트를 검색해보세요."
Phonics Monster 3 Long Vowels,편집부,0.0점, 2,어린이,어린이영어,첫걸음,"『PHONICS MONSTER. 3: LONG VOWELS』는 디코딩스토리와 사이트워드의 충분한 읽기 연습을 통해 리딩으로 가는 지름길을 제시하고 체계적으로 설계된 파닉스 규칙과 다양한 연습문제가 수록되어 있다. 또한 신나는 챈트, 노래, 게임 등을 통하여 즐거운 파닉스 학습이 가능하다.",
Bricks Reading 120 1 Non-Fiction,BENJAMIN SCHULTZ,0.0점, 0,해외도서,언어/외국어/사전,,"논픽션 어휘를 흥미로운 주제의 체계적인 연습을 통해 익힐 수 있습니다. 논픽션의 글을 읽으며 사회, 과학, 수학 등 여러 교과 내용을 통합 학습하는 리딩프로그램입니다. 초등 교과목과 미국 교과서 주제 연계로 실제 수업의 예습, 복습이 가능하며 다양한 코너를 통한 어휘 반복 노출과 연습을 유도합니다. 적절히 배치된 사진과 사실적인 삽화가 내용 이해와 몰입도를 향상시킵니다.",
Bricks Easy Listening 100. 1,Sarah H. J. Lee,0.0점, 0,어린이,어린이영어,,"『BRICKS EASY LISTENING 100』 제1권은 리스닝 학습을 시작하는 초등 저학년을 위한 기초 단계로서 쉽고 재미있게 영어에 다가갈 수 있도록 만들어졌다. 학교생활, 친구 사귀기 등 초등학생들에게 친숙한 주제로 구성되어 있고, 자기소개, 계절과 날씨 등 일상생활에서 자주 쓰이는 표현에 중점을 두고 있기 때문에 실용적인 내용을 부담없이 학습할 수 있다. 초등 필수 어휘와 표현들을 빠짐없이 익힐 수 있고, 짧은 대화와 담화를 듣고 내용을 이해하는 듣기 능력은 물론 주요 표현을 이용한 역할극으로 말하기 능력을 함께 기를 수 있다.",
Bricks Reading 50 2 SB+WB+CD set,Bricks 편집부,0.0점, 0,해외도서,유아청소년/교육,,어린이영어 교재『BRICKS READING 50』제2권. 이 책은 교과서와 관련된 테마를 주제로 한 영어 읽기 교재이다. 중요한 패턴의 구절로 수록하였으며 전체 페이지를 재미있는 일러스트로 구성하여 시선을 사로잡는다. 어휘 확장을 위해 단어 학습활동을 함께 담았다.,
Bricks Listening Beginner 150. 1,BENJAMIN SCHULTZ,0.0점, 0,해외도서,언어/외국어/사전,,『BRICKS LISTENING BEGINNER 150』 제1권은 영어의 기본 표현을 익힌 초등 저학년들이 리스닝에 흥미와 자신감을 가질 수 있도록 구성한 리스닝 초급 교재다.,
초등영문법 3800제 2,마더텅편집부,10.0점, 6,어린이,어린이(공통),학습/학습만화,"12년 연속 1위, 362만부 돌파!중학영문법 최강 1등 교재, 중학영문법 3800제의 초등영어 시리즈! 1. 영문법의 기초를 확실히 마스터하는 3단계 구성 - STEP 1 문법설명+간단확인테스트 - STEP 2 PRACTICE 연습문제 - STEP 3 LET'S PRACTICE MORE! 추가 연습문제 2. 한 번 배운 문법을 제대로 익힐 수 있도록 반복 연습하게 하는 풍부한 문제 수 3. 중학교 시험에 대비할 수 있도록 다양한 서술형 문제 제공 4. 2015 개정교과서 교육부 지정 필수 초등 500단어, 중학 750단어 완전 수록 5. 문제 이해를 돕는 다양한 사진 자료 제공 6. 원어민 음성으로 녹음한 단어, 문장 MP3 무료 제공 7. 배운 내용을 다시 복습할 수 있는 단어쓰기 연습장, 받아쓰기 시험지, 단어암기 시험지 무료 제공 8. 종합평가를 위한 실전테스트 2회분 수록","12년 연속 1위, 362만부 돌파! 중학영문법 최강 1등 교재, 중학영문법 3800제의 초등영어 시리즈! 1. 영문법의 기초를 확실히 마스터하는 3단계 구성 - Step 1 문법설명+간단확인테스트 - Step 2 Practice 연습문제 - Step 3 Let's Practice More! 추가 연습문제 2. 한 번 배운 문법을 제대로 익힐 수 있도록 반복 연습하게 하는 풍부한 문제 수 3. 중학교 시험에 대비할 수 있도록 다양한 서술형 문제 제공 4. 2015 개정교과서 교육부 지정 필수 초등 500단어, 중학 750단어 완전 수록 5. 문제 이해를 돕는 다양한 사진 자료 제공 6. 원어민 음성으로 녹음한 단어, 문장 MP3 무료 제공 7. 배운 내용을 다시 복습할 수 있는 단어쓰기 연습장, 받아쓰기 시험지, 단어암기 시험지 무료 제공 8. 종합평가를 위한 실전테스트 2회분 수록"
"하루 한장 English BITE 초등 파닉스 1 2020,단자음과 단모음",미래엔콘텐츠연구회,10.0점, 21,학습/참고서,초등학교,초등1학년,"〈하루 한장 ENGLISH BITE 파닉스〉 시리즈는 8주, 40일에 영어 알파벳과 소릿값을 학습하는 파닉스 프로그램입니다.자음과 모음이 발음 규칙을 학습하고, 단어 속에서 어떻게 소리 나는지 확인할 수 있습니다. 알파벳마다 소릿값을 알게 되면 영어 단어를 스스로 읽어낼 수 있고, 나아가 문장까지 읽어낼 수 있습니다. 우리말에 없는 발음은 원어민의 발음을 따라 하며 반복 훈련을 하는 것이 중요합니다.","[하루 한장 English BITE 파닉스] 시리즈는 영어를 처음 시작하는 아이들에게 꼭 필요한 내용들로 가득 차 있습니다.1. 1권에서 26자의 알파벳 쓰기와 각 자음과 모음의 발음 규칙을, 2권에서는 이중자음과 이중모음의 발음 규칙을 학습합니다.2. [4+1] 시스템으로 매주 4일 학습하고 1일 복습하는 구성입니다.매주 1~4일까지는 개별 자음과 모음의 글자와 소릿값을 학습하고 마지막 5일에는 Review Test를 통해 그 주에 학습한 발음 규칙을 복습할 수 있습니다.3. 다양한 활동으로 발음 규칙을 확실하게 익힐 수 있습니다.단어 따라 쓰기, 소릿값 구분하기, 학습한 내용을 숨은 그림 찾기, 단어 퍼즐, 숨은 단어 찾기 등의 재미있는 게임 활동으로 다시 한 번 더 확인할 수 있습니다."
New Bricks Reading 300 1,임미정,0.0점, 0,해외도서,언어/외국어/사전,,"Bricks Reading 300은 영어학습 4~5년 차 학생들을 대상으로 하고 있으며, 지문 내용 이해 및 리딩 스킬 향상을 목표로 한 교재이다. 언어수학·사회·과학·예체능 등 주요 교과목과 연계된 지문으로 다양한 분야의 배경지식을 습득할 수 있도록 하였으며, 사실적·추론적·평가적 이해 문항을 고루 배치하여 전반적인 독해력을 종합적으로 측정할 수 있도록 하였다.본 교재는 학습 대상을 고려하여 주제 찾기, 세부 내용 파악하기, 추론하기 등과 같은 TOEFL / TEPS 식 문제 유형에 기반을 두었으며, 도표나 그래프와 같은 간단한 정보 속에서 세부 내용을 파악하는 유형을 추가하여 내신 시험 및 향후 국가영어능력평가 시험에 대비할 수 있도록 구성하였다. 2018년 개정판에서는 이러한 주요 특징과 코너 구성을 그대로 유지하고 너무 오래된 소재이거나 픽션이었던 일부 지문을 최신 소재의 논픽션 지문으로 교체하였다. 또한 표지 및 내지 디자인을 새롭게 재정비하고 온라인 부가자료를 더욱더 풍부하게 마련하여 효과적인 수업 및 학습을 도울 수 있도록 하였다.","Bricks Reading 300은 영어학습 4~5년 차 학생들을 대상으로 하고 있으며, 지문 내용 이해 및 리딩 스킬 향상을 목표로 한 교재이다. 언어수학·사회·과학·예체능 등 주요 교과목과 연계된 지문으로 다양한 분야의 배경지식을 습득할 수 있도록 하였으며, 사실적·추론적·평가적 이해 문항을 고루 배치하여 전반적인 독해력을 종합적으로 측정할 수 있도록 하였다. 본 교재는 학습 대상을 고려하여 주제 찾기, 세부 내용 파악하기, 추론하기 등과 같은 TOEFL / TEPS 식 문제 유형에 기반을 두었으며, 도표나 그래프와 같은 간단한 정보 속에서 세부 내용을 파악하는 유형을 추가하여 내신 시험 및 향후 국가영어능력평가 시험에 대비할 수 있도록 구성하였다. 2018년 개정판에서는 이러한 주요 특징과 코너 구성을 그대로 유지하고 너무 오래된 소재이거나 픽션이었던 일부 지문을 최신 소재의 논픽션 지문으로 교체하였다. 또한 표지 및 내지 디자인을 새롭게 재정비하고 온라인 부가자료를 더욱더 풍부하게 마련하여 효과적인 수업 및 학습을 도울 수 있도록 하였다.[2018년판 세부 개정사항]√ 기존 지문의 1/3을 최신 소재의 논픽션 지문으로 교체: 논픽션 위주의 독해 학습으로 다양한 분야의 배경지식 습득[권당 수정 및 교체된 지문]에 대한 자세한 내용은 p3에 있습니다.√ 새로운 표지 및 내지 디자인√ 온라인 부가자료 업데이트: Unscramble Sheets, Organizing Sheets, Video Clips, 단원 평가지 새로 추가■ 교재 주요 특징√ 언어·수학·사회·과학·예체능 등 주요 교과목과 접목한 다양한 주제의 논픽션 지문√ 주제 찾기, 세부내용 파악, 종합적 내용 파악, 추론으로 이어지는 단계별 문제 구성√ 지문 이해도를 전반적으로 측정할 수 있는 심층 Summary 활동√ 도표, 광고지, 웹 페이지 등 실용문 이해를 돕는 활동 수록√ 기본적인 단어 활동 외 내신 서술형·수능유형 문제를 미리 접해볼 수 있는 Workbook 문제 구성√ 답안지, 다양한 추가 테스트지, 단어 리스트, MP3 등 풍부한 온라인 자료 제공 (www.ebricks.co.kr)√ QR코드, 음원 전용 링크(mail.ebricks.co.kr)를 통해 편리하게 지문 및 단어 음원 청취■ 코너 세부 구성STUDENT BOOK1. Think Aloudㆍ지문과 연관된 40~60단어의 짧은 배경지식 제공. 학습 호기심 유발과 함께 지문 이해도 향상ㆍ지문과 연관된 질문을 통해 학습자가 자기 주도적 학습이 가능하도록 한 스피킹 연계 활동 제공2. Readingㆍ해당 지문을 독해하는데 필요한 Reading Skill을 통해 전략적 읽기학습 유도ㆍ지문과 관련된 추가정보를 제공하여 내용 이해도 심화3. Vocabulary Check UpㆍMeaning: 어휘의 사전적 의미 파악.ㆍConfusing Words: 어휘의 문맥적 의미 파악. 헷갈리는 단어를 보기로 제공4. Comprehension Check Upㆍ주제 파악 → 세부내용 파악 → 추론을 포함한 심층내용 파악 순으로 이해도 평가- 홀수 유닛:	A. Main Idea	B. True or False	C. multiple choice- 짝수 유닛:	A Main Idea	B. multiple choice	C. writing5. Skill Build UpㆍMain Idea, Compare & Contrast, Categorizing 등 지문 구조 파악6. Summary Make Upㆍ두 가지 활동을 복합 구성하여 지문내용을 전반적으로 정리ㆍ문맥에 맞게 단어를 채운 후 지문에 따라 주제 고르기, 결론 고르기, 혹은 순서 맞추기 활동이 추가됨7. Practical Readingㆍ지문과 관련된 도표, 광고지, 웹 페이지 등 실용자료를 활용하여 다양한 읽기자료 분석 능력 향상WORKBOOK1. Vocabulary Check Upㆍ단어 뜻 쓰기 → 빈 칸 채우기 → 문맥에 맞는 단어 고르기 순으로 단계 별 어휘 학습2. Comprehension Check Upㆍ대명사 지칭 추론, 올바른 문법형태 고르기, 알맞은 접속사 고르기 등 내신?수능유형 문제로 구성3. Writing Practiceㆍ내신 서술형에 대비할 수 있는 쓰기 활동.ㆍ키워드로 빈 칸 채우기, 질문에 맞는 답을 지문에서 찾아 쓰기, 주어진 가이드라인에 맞춰 문장 쓰기 등"
"엄마표 영어 100일의 기적 100일 후에는 엄마도, 아이도 영어로 말한다!",김성희,10.0점, 33,가정/생활/요리,자녀교육,자녀교육일반,"도치맘카페 30만 회원이 함께하는 ‘엄마표 영어 프로젝트’를 책으로 만나다!  100일 동안 엄마가 아이와 함께 기초 영어회화를 학습할 수 있도록 구성되어 있다. 엄마와 아이의 영어 대화문과 함께 ‘1일 1권 영어동화책 읽기’를 실천할 수 있도록 100권의 영어동화책을 소개한다. 책 뒤편의 ‘엄마표 영어에 대한 FAQ'에서는 ’영어동화책을 어떻게 읽어 주면 좋을지‘, ’영어와 우리말 교육의 비중은 어떻게 해야 할지‘ 등 엄마들이 가장 궁금해 하는 질문들에 대한 해답을 제시하고 있다. MP3 파일과 저자 동영상강의, 영어동화책 동영상 등 6가지 부가자료를 무료로 제공한다. 초판 한정으로 리도보카, 웅진빅박스, 호두잉글리시, ORT 퓨처팩 ’무료 이용권’과 ‘100일 학습 스케줄러’를 제공한다.  ","100일 후에는 엄마도, 아이도 영어로 말한다!도치맘카페 30만 회원이 열광한 엄마표 영어 프로젝트- 외워서 바로 써먹을 수 있는 아웃풋 100% 실용 회화 표현- 100일 동안 실천하는 ‘1일 1권 영어동화책 읽기’- MP3파일, 동영상강의, 영어동화책 동영상 등 6가지 부가자료 제공(온라인)- 초판 한정 증정리도보카, 웅진빅박스, 호두잉글리시, ORT 퓨처팩 무료 이용권100일 학습 스케줄러“엄마가 영어를 못하는데도 엄마표 영어가 가능할까요?” “아이가 물어보면 엄마가 영어로 대답할 수 없는데 괜찮나요?” “발음이 안 좋은 엄마가 책을 읽어 주면 아이의 발음을 망치는 것 아닐까요?” 온오프라인상에서 엄마들을 만날 때면 엄마표 영어에 대한 질문들이 꼬리에 꼬리를 물고 이어집니다. 이런 질문들에 대해 저희는 항상 “엄마의 발음이 안 좋고 엄마가 영어를 잘하지 못하더라도 엄마표 영어는 아이들에게 큰 도움이 됩니다.”라고 말씀드립니다.아이들이 한 살이라도 어릴 때 가능한 한 많이 영어를 주입시키는 게 엄마표 영어가 아닙니다. 진정한 의미의 엄마표 영어란 아이들이 가장 많은 시간을 보내는 가정에서, 가장 많은 시간을 같이 보내는 엄마와 함께, 영어에 친숙해질 수 있는 환경에서 생활하는 것 그리고 그 환경에 아이가 잘 적응할 수 있도록 아이와 엄마가 함께 노력하는 것입니다. 중요한 것은 아이들이 즐겁게, 자주 그리고 충분한 시간 동안 올바르고 효율적인 방법으로 영어에 노출될 수 있도록 하는 것입니다. 일상 회화는 어느 정도 할 수 있다고 자신하는 분들 중에서도 아이와의 영어 대화는 유독 어려워하시는 분들이 많습니다. 『엄마표 영어 100일의 기적』은 엄마와 아이가 대화하는 상황에서 실제로 사용할 수 있는 생생한 회화문을 엄선했습니다. 실용 회화 문장들을 단순히 읽고 마는 것이 아니라 총 100일 동안 엄마와 아이가 함께 실제 말하기 연습을 할 수 있도록 구성했습니다. 영어에 대한 막연한 공포를 가지고 계신 왕초보 학습자들뿐만 아니라, 알고 있는 영어 문장일지라도 막상 실전 회화 상황에서는 좀처럼 말문이 터지지 않아 답답했던 분들도 입 밖으로 소리 내어 영어를 말할 수 있도록 하는 데 초점을 두었습니다. 100일 동안 책과 함께 강의를 들으면서 말하기 훈련을 하면 영어에 대한 자신감이 생길 것입니다. 매일 크게 소리 내어 읽고 반복해서 말하기 연습을 하다 보면 영어에 보다 친숙하게 다가갈 수 있습니다.또한 100일 동안 ‘매일 영어책 한 권 읽기’를 바로 실천할 수 있도록 엄마와 아이가 함께 읽기 좋은 영어동화책을 소개합니다. 아이들이 재미있게 읽는 책, 우수한 내용을 인정받은 수상작 등 꼭 읽어야 할 100권의 도서들을 엄선했습니다. 수년간 네이버 도치맘카페에서 영어책 읽기 프로젝트를 진행해 온 노하우를 바탕으로, 영어책을 읽고 나서 아이와 영어 놀이를 할 수 있는 다양한 독후 활동도 알려 드립니다. 엄선한 100권의 영어책을 자주 읽어 주시고 잠자리 독서에도 적극 활용해 주세요.이 책은 정말 쉽게 시작할 수 있는 ‘엄마표 영어의 표준 가이드’라고 할 수 있습니다. 엄마가 영어회화 연습을 하고 영어동화책을 읽어 주는 모습은 아이들에게 좋은 본보기가 되어 아이들 또한 영어에 흥미를 가지게 만들어 줄 것입니다. 엄마표 영어를 통해 엄마의 성장뿐 아니라 아이의 긍정적인 태도 변화도 이끌어 낼 수 있습니다. 처음에는 ‘잘할 수 있을까?’ 하는 걱정이 앞서겠지만 해 보지 않으면 결과가 어떨지는 알 수 없습니다. 지금 바로 시작해 보세요. 『엄마표 영어 100일의 기적』을 꾸준히 실천한다면 100일 후에는 엄마와 아이의 영어가 함께 발전해 있는 기적을 경험하시게 될 것입니다. - 머리말 중 발췌"
초등영어 받아쓰기.듣기 10회 모의고사 6학년 1 중학영어대비를 위한,마더텅 편집부,10.0점, 20,학습/참고서,초등학교,초등6학년,"실전 같은 모의고사를 풀면서 영어 듣기 평가 시험에 대비하자! 16개 시·도 중학듣기평가, 수행평가, 서술형 평가 형의 1 + 1문제 혹은 문제 관련 어휘 확장을 가능하게 하는 1 + 1어휘를 통해 완벽 복습 및 선행 학습이 가능하다. 정답과 해석편 만을 가지고도 각 회에 나온 듣기 대본 및 단어, 어구들을 외워보며 완전 복습이 가능하다.받아쓰기는 어구 받아쓰기를 통해 주요 어휘 및 표현을 익히고 문제 해결능력 향상할 수 있고, 본문에 나온 어휘 뿐 아니라 관련된 숙어, 함께 자주 쓰이는 어휘들을 확장 학습 할 수 있다. 기본적인 회화문장 암기를 통해 말하기 실력 향상이 가능하다.([총 3단계의 받아쓰기 STEP 1 어구→STEP 2 낱말→STEP 3 통문장 받아쓰기)* MP3 파일 다운로드 방법 마더텅 홈페이지 WWW.TOPTUTOR.CO.KR에서 MP3를 다운받을 수 있다.",
Grammar Joy 3,이종저,0.0점, 0,학습/참고서,초등학교,,『GRAMMAR JOY. 3』은 LONGMAN GRAMMAR JOY의 원저자 이종저가 직접 개발한 어린이 영문법 교재이다. 풍부한 문제와 반복학습을 통해 저절로 문법이 완성되며 문법내용이 체계적으로 구성되어 있고 개념설명이 명확히 파악할 수 있다. 어려운 문법은 도식화로 이해를 도왔으며 다양한 칼라로 제작되어 시각적으로 더욱 흥미진진하게 학습할 수 있다.,1. Longman Grammar joy의 원저자 이종저가 직접 개정하여 출간하여 확실히 다릅니다.2. 문법을 처음 접하는 학생을 위한 책으로 쉬운 단어나 숙어를 이용하여 좀 더 문법 학습에 집중할 수 있도록 하였습니다.3. 문제유형이 small step으로 단계별 진행방식이므로 딱딱하고 지루하지 않습니다. 4. 문법사항을 수학공식처럼 단순화시켜 시각적 인지가 쉽습니다.5. 학습의 흐름이 편하고 흥미있게 구성되어 결코 어렵지 않습니다.6. 충분한 문제를 제공하여 학습자는 반복 학습을 할 수 있으므로 책을 끝내고 나면 모든 문법 사항이 완성됩니다.7. Review test를 통하여 이미 학습한 내용들을 다시 한 번 짚고 넘어갑니다.6. 가르치기 쉽고 배우기 쉽고 학습완성도가 탁월합니다.기존 교재에 [부록25~38page] 및 [시험지]가 추가로 제본되어 문제 보완 및 test보완이 이루어지게 되었습니다.
Longman Grammar Mentor Joy Start 1,교재개발연구소,10.0점, 1,학습/참고서,초등학교,,"영문법을 처음 배우는 학생들이 기본을 준비하도록 하기 위해 만들어진 교재이다. 체계적이고 반복적인 문제 풀이를 통해서 자연스럽게 문법의 기초와 어휘를 학습하며 Grammar mentor Joy 시리즈에 대비 할 수 있다.단순 패턴 드릴 문제가 아닌 이전 문제들을 함께 섞어 제시하고, Build up writing 섹션을 통해 사고력을 향상하고 서술형 문제에 대비할 수 있도록 했다. 기초 문법 대부분을 다루고 있으며 챕터별로 제공되는 단어장을 통해 자주 쓰는 어휘들을 체계적으로 제시했다.","[이 책의 특징]1 단계별 학습을 통한 맞춤식 문법 학습- 각 Chapter별 2개의 Unit에서 세부 설명과 Warm up, Step up, Jump up, Build up writing, Wrap up과 Exercise, Review Test, Achievement Test, 마지막으로 실전모의테스트로 구성되어 있습니다.2 서술형 문제를 위한 체계적인 학습- 특히 Build up writing에서는 서술형 문제에 대비할 수 있도록 하고 있습니다.3 단순 암기식 공부가 아닌 사고력이 필요한 문제 풀이 학습- 단순 패턴 드릴 문제가 아닌 이전 문제들을 함께 섞어 제시하고 있어 사고력 향상이 도움이 되도록 하였습니다.4 반복적인 학습을 통해 문제 풀이 능력을 향상시킴- 세분화된 단계별 문제로 반복 학습이 가능합니다.5 맞춤식 어휘와 문장을 통한 체계적인 학습- 학습한 어휘와 문장을 반복적으로 제시하고 있어 무의식적으로 습득이 가능합니다.6 기초 문법을 대비하는 문법 학습- 기초 문법 대부분을 다루고 있습니다. 7 반복적인 문제풀이를 통한 기초 어휘 학습 - Chapter별 제공되는 단어장에는 자주 쓰는 어휘들을 체계적으로 제시하고 있습니다.[이 책의 구성]Unit각 chapter을 2개의 unit으로 나누어 보다 심층적이고 체계적으로 학습할 수 있도록 했습니다. Warm up각 Unit에서 다루고 있는 문법의 기본적인 내용들을 점검할 수 있도록 했습니다. Step up  Warm up보다 한 단계 높은 수준의 내용을 이해하면서 문제를 해결하도록 구성 했습니다. Jump up난이도 있는 문제를 풀면서 각 Unit의 내용을 얼마나 이해했는지 점검하도록 했습니다. Build up writing서술형 문제에 대비하는 단계로 단순 단어의 나열이 아닌, 사고력이 요하는 문제들로 구성되어 있습니다.Wrap up각 Chapter의 내용을 최종 점검하는 단계로 두 Unit의 내용을 기 다루는 문제들로 구성되어 있습니다. Exercise각 Chapter의 내용을 통합해 내신 문제 유형을 통해 다시 한 번 정리할 수 있도록 구성되어 있습니다. Review Test Chapter 5개마다 구성되어 있으며, 앞서 배운 기본적인 내용들을 다시 한 번 풀어 보도록 구성했습니다.Achievement Test  Chapter 5개마다 구성되어 있으며, 5지선다형 문제와 서술형 문제로 구성되어 있어 실전 내신문제에 대비하도록 했습니다.실전모의고사 총 3회로 구성되어있으며 각 level의 모든 내용을 5지선다형 문제와 서술형 문제로 구성하여 최종적으로 학습한 내용을 점검 할 수 있도록 했습니다."
My First Grammar 3 Student Book,CASEY KIM,10.0점, 1,해외도서,유아청소년/교육,,▶ 이 책은 영어로 구성되어 있습니다.,
My First Grammar 2 Student Book,CASEY KIM,0.0점, 0,해외도서,유아청소년/교육,,▶ 이 책은 영어로 구성되어 있습니다.,
Bricks Reading 100 3,Bricks 편집부,0.0점, 0,해외도서,유아청소년/교육,,어린이영어 교재『BRICKS READING 100』제3권. 이 책은 교과서와 관련된 테마를 주제로 한 영어 읽기 교재이다. 중요한 패턴의 구절로 수록하였으며 전체 페이지를 재미있는 일러스트로 구성하여 시선을 사로잡는다. 그래픽과 함께하는 이야기가 담긴 학습활동을 함께 담았다.,
"하루 한장 English BITE 초등 영단어 3학년 과정 초등 핵심 영단어 암기 프로그램,2020",혼공스쿨,10.0점, 20,어린이,어린이영어,,"2015 개정 교육과정에서 지정한 초등 수준 어휘와 5종 영어 교과서를 꼼꼼히 분석, 꼭 알아야 할 핵심 단어를 선정하여 난이도에 따라 3~6학년 과정으로 구성되어 있습니다. 하루 5~6개의 단어를 그림 카드 형태로 제시하여 학습 부담을 줄이고, 연상 효과를 통해 단어의 암기 효과를 높였습니다.  단어 쓰기, 철자 확인하기, 의미 파악하기, 문장 속 단어의 쓰임 익히기 등의 다양한 활동으로 매일매일 영단어 학습이 즐거워집니다.","〈하루 한장 English BITE 초등 영단어〉 시리즈는 하루 한 장씩 익히는 10주 50일 완성 영단어 학습 프로그램입니다. 1.	하루 5~6개의 단어를 매일매일 꾸준히 학습하면 220개 내외의 단어를 50일만에 암기할 수 있습니다.일상생활과 밀접한 주제를 선정하여 5~6개의 단어를 하루 학습 분량으로 제시하여 학습 부담을 줄였습니다. 50일 구성으로 권별 220여개의 단어들을 학습하게 되면 3학년에서 6학년 과장까지 최종 900 내외의 단어를 학습하게 되어 중등 1학년 수준의 영어 단어 실력을 갖추게 됩니다.2.	〈4+1〉 시스템으로 매주 4일 학습하고 1일 복습하는 구성입니다.학습한 단어를 재미있는 그림카드로 제시하여 그림과 함께 연상하여 암기하기 쉽게 구성하였습니다. 매주 1~4일까지는 개별 단어 학습이 진행되고, 마지막 5일에는 Review Test를 통해 그 주에 학습한 단어들을 다시 복습할 수 있습니다.3.	다양한 활동으로 단어 암기 효과를 높일 수 있습니다.단어 따라 쓰기, 철자 익히기, 우리말 의미 파악하기, 그리고 문장 속에서 쓰임까지 다양한 형태의 문제로 단어를 학습할 수 있습니다. 또한 〈게임 속 영어〉를 통해 학습한 단어들로 구성된 숨은 그림 찾기, 단어 퍼즐, 숨은 단어 찾기 등의 재미있는 게임 활동이 제시되어 있습니다.  〈교과서 밖 영어〉에서는 재미있는 영어 표현, 우리말과 다른 표현, 문화적인 차이 등의 정보를 제공합니다."
Grammar Joy 2,이종저,0.0점, 0,학습/참고서,초등학교,,『GRAMMAR JOY. 2』은 LONGMAN GRAMMAR JOY의 원저자 이종저가 직접 개발한 어린이 영문법 교재이다. 풍부한 문제와 반복학습을 통해 저절로 문법이 완성되며 문법내용이 체계적으로 구성되어 있고 개념설명이 명확히 파악할 수 있다. 어려운 문법은 도식화로 이해를 도왔으며 다양한 칼라로 제작되어 시각적으로 더욱 흥미진진하게 학습할 수 있다.,
My First Grammar 2,CASEY KIM,0.0점, 0,해외도서,유아청소년/교육,,"『MY FIRST GRAMMAR』제2권. 학생과 교사 모두에게 최적화된 레슨 구성된 영어 문법 교재이다. 간결하고 명확한 문법 제시하였으며 나선형 실라버스로 반복, 누적 학습이 가능하다. 또한 학습자 중심의 재미있는 학습활동과 PROGRESS TEST 포함하고 있어 문법 학습에 용이하다.",
Bricks Reading 200 2,Karman Leung,0.0점, 1,해외도서,유아청소년/교육,,▶ 이 책은 영어로 구성되어 있습니다.영어공부 중인 아이들을 위한 『BRICKS READING 200』 제2권. 영어공부 3~4년 차 아이들을 대상으로 한 읽기 교재다. 본격적 영어 읽기를 통해 다양한 정보를 습득하여 사고력을 향상시키도록 구성되어 있다. 다양한 주제의 다양한 형식의 글을 통해 영어 읽기 실력을 한 단계 향상시키게 된다.,
